timestamp,FIT 101,LIT 101,MV 101,P101 Status,P102 Status,P1_STATE
2019-07-20 05:11:38.234008700+00:00,0.0,589.5764,1.0,2.0,1.0,2
2019-07-20 05:11:39+00:00,0.0,589.5764,1.0,2.0,1.0,2
2019-07-20 05:11:40.002014100+00:00,0.0,588.9876,1.0,2.0,1.0,2
2019-07-20 05:11:41.003005900+00:00,0.0,588.4381,1.0,2.0,1.0,2
2019-07-20 05:11:42.004013+00:00,0.0,588.2418,1.0,2.0,1.0,2
2019-07-20 05:11:43.003005900+00:00,0.0,587.88855,1.0,2.0,1.0,2
2019-07-20 05:11:44.004013+00:00,0.0,587.299744,1.0,2.0,1.0,2
2019-07-20 05:11:45+00:00,0.0,587.221252,1.0,2.0,1.0,2
2019-07-20 05:11:46+00:00,0.0,586.7895,1.0,2.0,1.0,2
2019-07-20 05:11:47.002014100+00:00,0.0,586.0437,1.0,2.0,1.0,2
2019-07-20 05:11:48.004013+00:00,0.0,585.6511,1.0,2.0,1.0,2
2019-07-20 05:11:49.003005900+00:00,0.0,585.023132,1.0,2.0,1.0,2
2019-07-20 05:11:50.004013+00:00,0.0,585.140869,1.0,2.0,1.0,2
2019-07-20 05:11:51.004013+00:00,0.0,584.8661,1.0,2.0,1.0,2
2019-07-20 05:11:52.003005900+00:00,0.0,584.552063,1.0,2.0,1.0,2
2019-07-20 05:11:53.001007+00:00,0.0,584.238037,1.0,2.0,1.0,2
2019-07-20 05:11:54.002014100+00:00,0.0,583.924,1.0,2.0,1.0,2
2019-07-20 05:11:55.004013+00:00,0.0,583.688538,1.0,2.0,1.0,2
2019-07-20 05:11:56.005004800+00:00,0.0,583.335266,1.0,2.0,1.0,2
2019-07-20 05:11:57.002014100+00:00,0.0,583.2567,1.0,2.0,1.0,2
2019-07-20 05:11:58.001007+00:00,0.0,582.3932,1.0,2.0,1.0,2
2019-07-20 05:11:59.001007+00:00,0.0,581.568848,1.0,2.0,1.0,2
2019-07-20 05:12:00.002014100+00:00,0.0,580.5483,1.0,2.0,1.0,2
2019-07-20 05:12:01.004013+00:00,0.0,579.9595,1.0,2.0,1.0,2
2019-07-20 05:12:02.003005900+00:00,0.0,578.9389,1.0,2.0,1.0,2
2019-07-20 05:12:03.003005900+00:00,0.0,578.350159,1.0,2.0,1.0,2
2019-07-20 05:12:04.004013+00:00,0.0,578.1931,1.0,2.0,1.0,2
2019-07-20 05:12:05.001007+00:00,0.0,577.565063,1.0,2.0,1.0,2
2019-07-20 05:12:06.004013+00:00,0.0,577.251038,1.0,2.0,1.0,2
2019-07-20 05:12:07.004013+00:00,0.0,576.897766,1.0,2.0,1.0,2
2019-07-20 05:12:08.003005900+00:00,0.0,576.8193,1.0,2.0,1.0,2
2019-07-20 05:12:09.001007+00:00,0.0,576.505249,1.0,2.0,1.0,2
2019-07-20 05:12:10.004013+00:00,0.0,576.6623,1.0,2.0,1.0,2
2019-07-20 05:12:11+00:00,0.0,576.1912,1.0,2.0,1.0,2
2019-07-20 05:12:12.002014100+00:00,0.0,575.6024,1.0,2.0,1.0,2
2019-07-20 05:12:13+00:00,0.0,575.5239,1.0,2.0,1.0,2
2019-07-20 05:12:14.003005900+00:00,0.0,574.4641,1.0,2.0,1.0,2
2019-07-20 05:12:15.001007+00:00,0.0,573.365051,1.0,2.0,1.0,2
2019-07-20 05:12:16.001007+00:00,0.0,573.1295,1.0,2.0,1.0,2
2019-07-20 05:12:17+00:00,0.0,571.7164310000001,1.0,2.0,1.0,2
2019-07-20 05:12:18.004013+00:00,0.0,571.7164310000001,1.0,2.0,1.0,2
2019-07-20 05:12:19.004013+00:00,0.0,570.931335,1.0,2.0,1.0,2
2019-07-20 05:12:20.001007+00:00,0.0,570.5388,1.0,2.0,1.0,2
2019-07-20 05:12:21.002014100+00:00,0.0,569.9501,1.0,2.0,1.0,2
2019-07-20 05:12:22.003005900+00:00,0.0,569.2042,1.0,2.0,1.0,2
2019-07-20 05:12:23.004013+00:00,0.0,568.850952,1.0,2.0,1.0,2
2019-07-20 05:12:24.004013+00:00,0.0,567.4771,1.0,2.0,1.0,2
2019-07-20 05:12:25.004013+00:00,0.0,567.202332,1.0,2.0,1.0,2
2019-07-20 05:12:26.003005900+00:00,0.0,566.8098,1.0,2.0,1.0,2
2019-07-20 05:12:27.001007+00:00,0.0,566.6136,1.0,2.0,1.0,2
2019-07-20 05:12:28.002014100+00:00,0.0,566.5743,1.0,2.0,1.0,2
2019-07-20 05:12:29.002014100+00:00,0.0,565.907,1.0,2.0,1.0,2
2019-07-20 05:12:30.001007+00:00,0.0,565.8285,1.0,2.0,1.0,2
2019-07-20 05:12:31.002014100+00:00,0.0,565.200439,1.0,2.0,1.0,2
2019-07-20 05:12:32.003005900+00:00,0.0,565.318237,1.0,2.0,1.0,2
2019-07-20 05:12:33.004013+00:00,0.0,564.6902,1.0,2.0,1.0,2
2019-07-20 05:12:34.001007+00:00,0.0,564.6902,1.0,2.0,1.0,2
2019-07-20 05:12:35.002014100+00:00,0.0,564.729431,1.0,2.0,1.0,2
2019-07-20 05:12:36.003005900+00:00,0.0,564.533142,1.0,2.0,1.0,2
2019-07-20 05:12:37+00:00,0.0,564.8864,1.0,2.0,1.0,2
2019-07-20 05:12:38.002014100+00:00,0.0,564.2584,1.0,2.0,1.0,2
2019-07-20 05:12:39+00:00,0.0,564.2584,1.0,2.0,1.0,2
2019-07-20 05:12:40.003005900+00:00,0.0,563.6304,1.0,2.0,1.0,2
2019-07-20 05:12:41.004013+00:00,0.0,563.120056,1.0,2.0,1.0,2
2019-07-20 05:12:42.002014100+00:00,0.0,562.6883,1.0,2.0,1.0,2
2019-07-20 05:12:43.001007+00:00,0.0,561.707,1.0,2.0,1.0,2
2019-07-20 05:12:44+00:00,0.0,561.2752,1.0,2.0,1.0,2
2019-07-20 05:12:45.004013+00:00,0.0,560.1761,1.0,2.0,1.0,2
2019-07-20 05:12:46.005004800+00:00,0.0,560.1761,1.0,2.0,1.0,2
2019-07-20 05:12:47.002014100+00:00,0.0,559.7051,1.0,2.0,1.0,2
2019-07-20 05:12:48+00:00,0.0,559.194763,1.0,2.0,1.0,2
2019-07-20 05:12:49.005004800+00:00,0.0,558.527466,1.0,2.0,1.0,2
2019-07-20 05:12:50.001007+00:00,0.0,557.977966,1.0,2.0,1.0,2
2019-07-20 05:12:51.001007+00:00,0.0,557.4284,1.0,2.0,1.0,2
2019-07-20 05:12:52.004013+00:00,0.0,557.2322,1.0,2.0,1.0,2
2019-07-20 05:12:53.001007+00:00,0.0,556.8789,1.0,2.0,1.0,2
2019-07-20 05:12:54.002014100+00:00,0.0,556.6434,1.0,2.0,1.0,2
2019-07-20 05:12:55.003005900+00:00,0.0,555.505,1.0,2.0,1.0,2
2019-07-20 05:12:56.004013+00:00,0.0,555.662048,1.0,2.0,1.0,2
2019-07-20 05:12:57.004013+00:00,0.0,555.269531,1.0,2.0,1.0,2
2019-07-20 05:12:58.004013+00:00,0.0,555.073242,1.0,2.0,1.0,2
2019-07-20 05:12:59.002014100+00:00,0.0,554.2882,1.0,2.0,1.0,2
2019-07-20 05:13:00.001007+00:00,0.0,553.5031,1.0,2.0,1.0,2
2019-07-20 05:13:01.002014100+00:00,0.0,553.07135,1.0,2.0,1.0,2
2019-07-20 05:13:02.001007+00:00,0.0,552.7966,1.0,2.0,1.0,2
2019-07-20 05:13:03.004013+00:00,0.0,552.482544,1.0,2.0,1.0,2
2019-07-20 05:13:04.004013+00:00,0.0,551.4227,1.0,2.0,1.0,2
2019-07-20 05:13:05+00:00,0.0,551.2265,1.0,2.0,1.0,2
2019-07-20 05:13:06.002014100+00:00,0.0,550.4414,1.0,2.0,1.0,2
2019-07-20 05:13:07.002014100+00:00,0.0,549.852661,1.0,2.0,1.0,2
2019-07-20 05:13:08.004013+00:00,0.0,549.3816,1.0,2.0,1.0,2
2019-07-20 05:13:09.003005900+00:00,0.0,548.8321,1.0,2.0,1.0,2
2019-07-20 05:13:10.003005900+00:00,0.0,548.204041,1.0,2.0,1.0,2
2019-07-20 05:13:11.002014100+00:00,0.0,547.2227,1.0,2.0,1.0,2
2019-07-20 05:13:12.004013+00:00,0.0,546.594666,1.0,2.0,1.0,2
2019-07-20 05:13:13.001007+00:00,0.0,546.005859,1.0,2.0,1.0,2
2019-07-20 05:13:14+00:00,0.0,545.2208,1.0,2.0,1.0,2
2019-07-20 05:13:15.004013+00:00,0.0,545.2601,1.0,2.0,1.0,2
2019-07-20 05:13:16.004013+00:00,0.0,544.9068,1.0,2.0,1.0,2
2019-07-20 05:13:17.004013+00:00,0.0,544.161,1.0,2.0,1.0,2
2019-07-20 05:13:18.002014100+00:00,0.0,543.140442,1.0,2.0,1.0,2
2019-07-20 05:13:19.004013+00:00,0.0,542.7086,1.0,2.0,1.0,2
2019-07-20 05:13:20.004013+00:00,0.0,542.198364,1.0,2.0,1.0,2
2019-07-20 05:13:21+00:00,0.0,542.0021,1.0,2.0,1.0,2
2019-07-20 05:13:22+00:00,0.0,542.080566,1.0,2.0,1.0,2
2019-07-20 05:13:23.001007+00:00,0.0,541.4918,1.0,2.0,1.0,2
2019-07-20 05:13:24.003005900+00:00,0.0,541.609558,1.0,2.0,1.0,2
2019-07-20 05:13:25.001007+00:00,0.0,541.374,1.0,2.0,1.0,2
2019-07-20 05:13:26.002014100+00:00,0.0,540.9815,1.0,2.0,1.0,2
2019-07-20 05:13:27.002014100+00:00,0.0,540.942261,1.0,2.0,1.0,2
2019-07-20 05:13:28.002014100+00:00,0.0,541.3348,1.0,2.0,1.0,2
2019-07-20 05:13:29+00:00,0.0,540.9815,1.0,2.0,1.0,2
2019-07-20 05:13:30+00:00,0.0,540.9815,1.0,2.0,1.0,2
2019-07-20 05:13:31+00:00,0.0,540.1179,1.0,2.0,1.0,2
2019-07-20 05:13:32.001007+00:00,0.0,539.2544,1.0,2.0,1.0,2
2019-07-20 05:13:33.002014100+00:00,0.0,538.626343,1.0,2.0,1.0,2
2019-07-20 05:13:34+00:00,0.0,537.802063,1.0,2.0,1.0,2
2019-07-20 05:13:35.001007+00:00,0.0,537.370239,1.0,2.0,1.0,2
2019-07-20 05:13:36.003005900+00:00,0.0,536.7815,1.0,2.0,1.0,2
2019-07-20 05:13:37.004013+00:00,0.0,536.035645,1.0,2.0,1.0,2
2019-07-20 05:13:38.001007+00:00,0.0,535.0936,1.0,2.0,1.0,2
2019-07-20 05:13:39.001007+00:00,0.0,534.230042,1.0,2.0,1.0,2
2019-07-20 05:13:40.003005900+00:00,0.0,534.1123,1.0,2.0,1.0,2
2019-07-20 05:13:41+00:00,0.0,533.131,1.0,2.0,1.0,2
2019-07-20 05:13:42.004013+00:00,0.0,533.2487,1.0,2.0,1.0,2
2019-07-20 05:13:43.001007+00:00,0.0,532.7384,1.0,2.0,1.0,2
2019-07-20 05:13:44.003005900+00:00,0.0,532.7777,1.0,2.0,1.0,2
2019-07-20 05:13:45.003005900+00:00,0.0,532.6599,1.0,2.0,1.0,2
2019-07-20 05:13:46.001007+00:00,0.0,532.3459,1.0,2.0,1.0,2
2019-07-20 05:13:47.005004800+00:00,0.0,532.1104,1.0,2.0,1.0,2
2019-07-20 05:13:48.004013+00:00,0.0,531.4038,1.0,2.0,1.0,2
2019-07-20 05:13:49.001007+00:00,0.0,531.6001,1.0,2.0,1.0,2
2019-07-20 05:13:50.004013+00:00,0.0,530.344,1.0,2.0,1.0,2
2019-07-20 05:13:51.002014100+00:00,0.0,530.422546,1.0,2.0,1.0,2
2019-07-20 05:13:52.001007+00:00,0.0,530.226257,1.0,2.0,1.0,2
2019-07-20 05:13:53+00:00,0.0,529.9907,1.0,2.0,1.0,2
2019-07-20 05:13:54.004013+00:00,0.0,529.3627,1.0,2.0,1.0,2
2019-07-20 05:13:55.003005900+00:00,0.0,528.6561,1.0,2.0,1.0,2
2019-07-20 05:13:56+00:00,0.0,528.4599,1.0,2.0,1.0,2
2019-07-20 05:13:57.004013+00:00,0.0,528.0281,1.0,2.0,1.0,2
2019-07-20 05:13:58.004013+00:00,0.0,527.831848,1.0,2.0,1.0,2
2019-07-20 05:13:59.004013+00:00,0.0,527.0075,1.0,2.0,1.0,2
2019-07-20 05:14:00.004013+00:00,0.0,526.8898,1.0,2.0,1.0,2
2019-07-20 05:14:01.004013+00:00,0.0,526.458,1.0,2.0,1.0,2
2019-07-20 05:14:02.004013+00:00,0.0,526.1832,1.0,2.0,1.0,2
2019-07-20 05:14:03.004013+00:00,0.0,525.712158,1.0,2.0,1.0,2
2019-07-20 05:14:04.003005900+00:00,0.0,525.2804,1.0,2.0,1.0,2
2019-07-20 05:14:05.002014100+00:00,0.0,525.0449,1.0,2.0,1.0,2
2019-07-20 05:14:06.003005900+00:00,0.0,524.0636,1.0,2.0,1.0,2
2019-07-20 05:14:07.004013+00:00,0.0,523.9458,1.0,2.0,1.0,2
2019-07-20 05:14:08.002014100+00:00,0.0,523.1215,1.0,2.0,1.0,2
2019-07-20 05:14:09.001007+00:00,0.0,522.650452,1.0,2.0,1.0,2
2019-07-20 05:14:10.003005900+00:00,0.0,522.257935,1.0,2.0,1.0,2
2019-07-20 05:14:11.002014100+00:00,0.0,521.8654,1.0,2.0,1.0,2
2019-07-20 05:14:12+00:00,0.0,521.590637,1.0,2.0,1.0,2
2019-07-20 05:14:13.001007+00:00,0.0,520.9626,1.0,2.0,1.0,2
2019-07-20 05:14:14.004013+00:00,0.0,520.8841,1.0,2.0,1.0,2
2019-07-20 05:14:15.004013+00:00,0.0,520.5308,1.0,2.0,1.0,2
2019-07-20 05:14:16.004013+00:00,0.0,520.1383,1.0,2.0,1.0,2
2019-07-20 05:14:17.004013+00:00,0.0,519.510254,1.0,2.0,1.0,2
2019-07-20 05:14:18.001007+00:00,0.0,519.431763,1.0,2.0,1.0,2
2019-07-20 05:14:19.001007+00:00,0.0,518.6074,1.0,2.0,1.0,2
2019-07-20 05:14:20.001007+00:00,0.0,518.2149,1.0,2.0,1.0,2
2019-07-20 05:14:21.001007+00:00,0.0,517.2336,1.0,2.0,1.0,2
2019-07-20 05:14:22.004013+00:00,0.0,516.9588,1.0,2.0,1.0,2
2019-07-20 05:14:23.001007+00:00,0.0,516.056,1.0,2.0,1.0,2
2019-07-20 05:14:24.004013+00:00,0.0,515.6242,1.0,2.0,1.0,2
2019-07-20 05:14:25.004013+00:00,0.0,514.9962,1.0,2.0,1.0,2
2019-07-20 05:14:26.004013+00:00,0.0,514.4859,1.0,2.0,1.0,2
2019-07-20 05:14:27.001007+00:00,0.0,514.1326,1.0,2.0,1.0,2
2019-07-20 05:14:28+00:00,0.0,513.6616,1.0,2.0,1.0,2
2019-07-20 05:14:29.004013+00:00,0.0,513.465332,1.0,2.0,1.0,2
2019-07-20 05:14:30.004013+00:00,0.0,513.033569,1.0,2.0,1.0,2
2019-07-20 05:14:31.003005900+00:00,0.0,512.327,1.0,2.0,1.0,2
2019-07-20 05:14:32.004013+00:00,0.0,511.110168,1.0,2.0,1.0,2
2019-07-20 05:14:33.004013+00:00,0.0,510.678375,1.0,2.0,1.0,2
2019-07-20 05:14:34.004013+00:00,0.0,509.893341,1.0,2.0,1.0,2
2019-07-20 05:14:35.004013+00:00,0.0,509.893341,1.0,2.0,1.0,2
2019-07-20 05:14:36.003005900+00:00,0.0,509.383026,1.0,2.0,1.0,2
2019-07-20 05:14:37+00:00,0.0,509.147522,1.0,2.0,1.0,2
2019-07-20 05:14:38+00:00,0.0,508.715759,1.0,2.0,1.0,2
2019-07-20 05:14:39+00:00,0.0,508.755,1.0,2.0,1.0,2
2019-07-20 05:14:40.004013+00:00,0.0,508.715759,1.0,2.0,1.0,2
2019-07-20 05:14:41.004013+00:00,0.0,508.558746,1.0,2.0,1.0,2
2019-07-20 05:14:42.001007+00:00,0.0,508.401733,1.0,2.0,1.0,2
2019-07-20 05:14:43+00:00,0.0,507.812927,1.0,2.0,1.0,2
2019-07-20 05:14:44.004013+00:00,0.0,507.616669,1.0,2.0,1.0,2
2019-07-20 05:14:45.003005900+00:00,0.0,507.224152,1.0,2.0,1.0,2
2019-07-20 05:14:46+00:00,0.0,506.4391,1.0,2.0,1.0,2
2019-07-20 05:14:47.002014100+00:00,0.0,505.575531,1.0,2.0,1.0,2
2019-07-20 05:14:48.004013+00:00,0.0,505.02597,1.0,2.0,1.0,2
2019-07-20 05:14:49+00:00,0.0,504.280182,1.0,2.0,1.0,2
2019-07-20 05:14:50+00:00,0.0,504.4372,1.0,2.0,1.0,2
2019-07-20 05:14:51+00:00,0.0,503.6914,1.0,2.0,1.0,2
2019-07-20 05:14:52+00:00,0.0,503.3381,1.0,2.0,1.0,2
2019-07-20 05:14:53.001007+00:00,0.0,502.82782,1.0,2.0,1.0,2
2019-07-20 05:14:54.004013+00:00,0.0,502.121277,1.0,2.0,1.0,2
2019-07-20 05:14:55.004013+00:00,0.0,501.964264,1.0,2.0,1.0,2
2019-07-20 05:14:56.004013+00:00,0.0,501.139954,1.0,2.0,1.0,2
2019-07-20 05:14:57.001007+00:00,0.0,500.747437,1.0,2.0,1.0,2
2019-07-20 05:14:58.003005900+00:00,0.0,499.962372,1.0,2.0,1.0,2
2019-07-20 05:14:59.002014100+00:00,0.0,499.33432,1.0,2.0,1.0,2
2019-07-20 05:15:00.002014100+00:00,0.0,498.1175,0.0,2.0,1.0,2
2019-07-20 05:15:01+00:00,0.0,498.1175,0.0,2.0,1.0,2
2019-07-20 05:15:02.004013+00:00,0.0,497.528717,0.0,2.0,1.0,2
2019-07-20 05:15:03.003005900+00:00,0.0,496.9399,0.0,2.0,1.0,2
2019-07-20 05:15:04.003005900+00:00,0.016013835,496.468872,0.0,2.0,1.0,2
2019-07-20 05:15:05.001007+00:00,0.09031803,495.252045,0.0,2.0,1.0,2
2019-07-20 05:15:06+00:00,0.292732924,494.820282,0.0,2.0,1.0,2
2019-07-20 05:15:07+00:00,0.6216571,493.838959,0.0,2.0,1.0,2
2019-07-20 05:15:08.004013+00:00,1.04922652,493.1324,0.0,2.0,1.0,2
2019-07-20 05:15:09.004013+00:00,1.57416,492.857635,0.0,2.0,1.0,2
2019-07-20 05:15:10.002014100+00:00,2.16443,492.1511,0.0,2.0,1.0,2
2019-07-20 05:15:11.004013+00:00,2.67238879,491.758545,0.0,2.0,1.0,2
2019-07-20 05:15:12.004013+00:00,3.13711047,491.601532,2.0,2.0,1.0,2
2019-07-20 05:15:13.004013+00:00,3.479166,491.169769,2.0,2.0,1.0,2
2019-07-20 05:15:14.003005900+00:00,3.77862453,491.209,2.0,2.0,1.0,2
2019-07-20 05:15:15.004013+00:00,3.979438,491.680054,2.0,2.0,1.0,2
2019-07-20 05:15:16.004013+00:00,4.129968,491.99408,2.0,2.0,1.0,2
2019-07-20 05:15:17.001007+00:00,4.221247,492.936127,2.0,2.0,1.0,2
2019-07-20 05:15:18.004013+00:00,4.274733,493.1324,2.0,2.0,1.0,2
2019-07-20 05:15:19.004013+00:00,4.32854,493.524933,2.0,2.0,1.0,2
2019-07-20 05:15:20.001007+00:00,4.354482,493.9567,2.0,2.0,1.0,2
2019-07-20 05:15:21.001007+00:00,4.35576344,494.46698,2.0,2.0,1.0,2
2019-07-20 05:15:22.004013+00:00,4.36088753,495.2128,2.0,2.0,1.0,2
2019-07-20 05:15:23.001007+00:00,4.369215,495.683838,2.0,2.0,1.0,2
2019-07-20 05:15:24.001007+00:00,4.369215,496.351135,2.0,2.0,1.0,2
2019-07-20 05:15:25.001007+00:00,4.368254,496.822144,2.0,2.0,1.0,2
2019-07-20 05:15:26.002014100+00:00,4.36761332,496.6259,2.0,2.0,1.0,2
2019-07-20 05:15:27+00:00,4.38362741,496.979156,2.0,2.0,1.0,2
2019-07-20 05:15:28.004013+00:00,4.38362741,496.665161,2.0,2.0,1.0,2
2019-07-20 05:15:29.003005900+00:00,4.37626076,497.175446,2.0,2.0,1.0,2
2019-07-20 05:15:30.004013+00:00,4.37626076,497.018433,2.0,2.0,1.0,2
2019-07-20 05:15:31.001007+00:00,4.37626076,497.41095,2.0,2.0,1.0,2
2019-07-20 05:15:32.004013+00:00,4.37626076,497.332458,2.0,2.0,1.0,2
2019-07-20 05:15:33.003005900+00:00,4.37626076,497.567963,2.0,2.0,1.0,2
2019-07-20 05:15:34.004013+00:00,4.37626076,497.96048,2.0,2.0,1.0,2
2019-07-20 05:15:35.001007+00:00,4.37626076,497.764221,2.0,2.0,1.0,2
2019-07-20 05:15:36.004013+00:00,4.374019,498.039,2.0,2.0,1.0,2
2019-07-20 05:15:37.004013+00:00,4.374019,497.96048,2.0,2.0,1.0,2
2019-07-20 05:15:38+00:00,4.374019,498.627777,2.0,2.0,1.0,2
2019-07-20 05:15:39.001007+00:00,4.374019,499.491333,2.0,2.0,1.0,2
2019-07-20 05:15:40.002014100+00:00,4.3804245,500.511932,2.0,2.0,1.0,2
2019-07-20 05:15:41+00:00,4.3804245,501.061462,2.0,2.0,1.0,2
2019-07-20 05:15:42.001007+00:00,4.3804245,501.6895,2.0,2.0,1.0,2
2019-07-20 05:15:43.001007+00:00,4.3804245,502.474548,2.0,2.0,1.0,2
2019-07-20 05:15:44+00:00,4.3804245,503.0241,2.0,2.0,1.0,2
2019-07-20 05:15:45.003005900+00:00,4.3804245,503.298859,2.0,2.0,1.0,2
2019-07-20 05:15:46+00:00,4.3804245,503.2596,2.0,2.0,1.0,2
2019-07-20 05:15:47.004013+00:00,4.37818241,503.2596,2.0,2.0,1.0,2
2019-07-20 05:15:48.004013+00:00,4.37818241,503.416626,2.0,2.0,1.0,2
2019-07-20 05:15:49.002014100+00:00,4.37818241,503.887665,2.0,2.0,1.0,2
2019-07-20 05:15:50.001007+00:00,4.37626076,504.240936,2.0,2.0,1.0,2
2019-07-20 05:15:51+00:00,4.37626076,504.5942,2.0,2.0,1.0,2
2019-07-20 05:15:52.001007+00:00,4.37626076,505.1045,2.0,2.0,1.0,2
2019-07-20 05:15:53.001007+00:00,4.37818241,505.418518,2.0,2.0,1.0,2
2019-07-20 05:15:54.004013+00:00,4.380104,506.399841,2.0,2.0,1.0,2
2019-07-20 05:15:55.002014100+00:00,4.38362741,507.2634,2.0,2.0,1.0,2
2019-07-20 05:15:56.001007+00:00,4.38362741,508.3232,2.0,2.0,1.0,2
2019-07-20 05:15:57.001007+00:00,4.38362741,508.755,2.0,2.0,1.0,2
2019-07-20 05:15:58.003005900+00:00,4.38362741,509.736328,2.0,2.0,1.0,2
2019-07-20 05:15:59.004013+00:00,4.38362741,510.285858,2.0,2.0,1.0,2
2019-07-20 05:16:00.004013+00:00,4.38362741,510.796143,2.0,2.0,1.0,2
2019-07-20 05:16:01.003005900+00:00,4.38362741,510.678375,2.0,2.0,1.0,2
2019-07-20 05:16:02.004013+00:00,4.38362741,510.953156,2.0,2.0,1.0,2
2019-07-20 05:16:03.004013+00:00,4.38362741,511.18866,2.0,2.0,1.0,2
2019-07-20 05:16:04.004013+00:00,4.3804245,511.6597,2.0,2.0,1.0,2
2019-07-20 05:16:05.002014100+00:00,4.37818241,511.698944,2.0,2.0,1.0,2
2019-07-20 05:16:06.004013+00:00,4.37818241,512.523254,2.0,2.0,1.0,2
2019-07-20 05:16:07.003005900+00:00,4.37818241,512.8373,2.0,2.0,1.0,2
2019-07-20 05:16:08.004013+00:00,4.38170576,513.3083,2.0,2.0,1.0,2
2019-07-20 05:16:09.004013+00:00,4.38170576,513.6616,2.0,2.0,1.0,2
2019-07-20 05:16:10.004013+00:00,4.38170576,514.0149,2.0,2.0,1.0,2
2019-07-20 05:16:11.002014100+00:00,4.3804245,513.857849,2.0,2.0,1.0,2
2019-07-20 05:16:12.001007+00:00,4.3804245,514.250366,2.0,2.0,1.0,2
2019-07-20 05:16:13.002014100+00:00,4.3804245,514.446655,2.0,2.0,1.0,2
2019-07-20 05:16:14.003005900+00:00,4.3868303300000004,514.7999,2.0,2.0,1.0,2
2019-07-20 05:16:15.004013+00:00,4.3868303300000004,514.6429,2.0,2.0,1.0,2
2019-07-20 05:16:16.003005900+00:00,4.384268,514.8392,2.0,2.0,1.0,2
2019-07-20 05:16:17.004013+00:00,4.383307,514.721436,2.0,2.0,1.0,2
2019-07-20 05:16:18.001007+00:00,4.3868303300000004,515.428,2.0,2.0,1.0,2
2019-07-20 05:16:19.004013+00:00,4.39067364,515.428,2.0,2.0,1.0,2
2019-07-20 05:16:20.004013+00:00,4.383307,516.213,2.0,2.0,1.0,2
2019-07-20 05:16:21.004013+00:00,4.37722158,516.4878,2.0,2.0,1.0,2
2019-07-20 05:16:22+00:00,4.37465954,517.7439,2.0,2.0,1.0,2
2019-07-20 05:16:23.004013+00:00,4.37465954,518.332642,2.0,2.0,1.0,2
2019-07-20 05:16:24.004013+00:00,4.37465954,519.7458,2.0,2.0,1.0,2
2019-07-20 05:16:25.003005900+00:00,4.37946367,520.2168,2.0,2.0,1.0,2
2019-07-20 05:16:26.004013+00:00,4.37946367,521.7869,2.0,2.0,1.0,2
2019-07-20 05:16:27.002014100+00:00,4.37946367,522.650452,2.0,2.0,1.0,2
2019-07-20 05:16:28.004013+00:00,4.37946367,523.1215,2.0,2.0,1.0,2
2019-07-20 05:16:29.004013+00:00,4.37946367,523.7103,2.0,2.0,1.0,2
2019-07-20 05:16:30+00:00,4.382026,524.102844,2.0,2.0,1.0,2
2019-07-20 05:16:31.002014100+00:00,4.38651,524.495361,2.0,2.0,1.0,2
2019-07-20 05:16:32.001007+00:00,4.38651,524.848633,2.0,2.0,1.0,2
2019-07-20 05:16:33.004013+00:00,4.38266659,525.6729,2.0,2.0,1.0,2
2019-07-20 05:16:34.003005900+00:00,4.37882328,526.2225,2.0,2.0,1.0,2
2019-07-20 05:16:35.002014100+00:00,4.37882328,527.4786,2.0,2.0,1.0,2
2019-07-20 05:16:36.002014100+00:00,4.37882328,527.7926,2.0,2.0,1.0,2
2019-07-20 05:16:37.002014100+00:00,4.37882328,528.577637,2.0,2.0,1.0,2
2019-07-20 05:16:38.002014100+00:00,4.38138533,528.970154,2.0,2.0,1.0,2
2019-07-20 05:16:39.003005900+00:00,4.38138533,529.637451,2.0,2.0,1.0,2
2019-07-20 05:16:40.004013+00:00,4.37722158,529.715942,2.0,2.0,1.0,2
2019-07-20 05:16:41+00:00,4.37722158,530.226257,2.0,2.0,1.0,2
2019-07-20 05:16:42.002014100+00:00,4.37722158,531.089844,2.0,2.0,1.0,2
2019-07-20 05:16:43.005004800+00:00,4.37722158,531.6001,2.0,2.0,1.0,2
2019-07-20 05:16:44+00:00,4.37722158,532.0711,2.0,2.0,1.0,2
2019-07-20 05:16:45.004013+00:00,4.37498,532.149658,2.0,2.0,1.0,2
2019-07-20 05:16:46.003005900+00:00,4.37498,532.6599,2.0,2.0,1.0,2
2019-07-20 05:16:47.004013+00:00,4.37498,532.5029,2.0,2.0,1.0,2
2019-07-20 05:16:48+00:00,4.37498,532.895447,2.0,2.0,1.0,2
2019-07-20 05:16:49+00:00,4.371777,532.973938,2.0,2.0,1.0,2
2019-07-20 05:16:50.002014100+00:00,4.371777,532.7384,2.0,2.0,1.0,2
2019-07-20 05:16:51.002014100+00:00,4.371777,533.0524,2.0,2.0,1.0,2
2019-07-20 05:16:52+00:00,4.37369871,532.895447,2.0,2.0,1.0,2
2019-07-20 05:16:53.001007+00:00,4.37369871,533.484253,2.0,2.0,1.0,2
2019-07-20 05:16:54.003005900+00:00,4.3753,533.445,2.0,2.0,1.0,2
2019-07-20 05:16:55.004013+00:00,4.3753,533.562744,2.0,2.0,1.0,2
2019-07-20 05:16:56.003005900+00:00,4.37882328,533.6805,2.0,2.0,1.0,2
2019-07-20 05:16:57.004013+00:00,4.37882328,533.759033,2.0,2.0,1.0,2
2019-07-20 05:16:58+00:00,4.37337828,533.916,2.0,2.0,1.0,2
